entity_id,short_text,ambiguous_entity,candidate_link
262517082590162944_america,@Reynolds I just want to emigrate. I don't want to live in America.,america,http://en.wikipedia.org/wiki/North_America
262517082590162944_america,@Reynolds I just want to emigrate. I don't want to live in America.,america,http://en.wikipedia.org/wiki/Americas
262517082590162944_america,@Reynolds I just want to emigrate. I don't want to live in America.,america,http://en.wikipedia.org/wiki/United_States
262517082590162944_america,@Reynolds I just want to emigrate. I don't want to live in America.,america,http://en.wikipedia.org/wiki/America_(band)
262575304722243585_tories,Every time I come here I just feel alienated. My supervisor is the best but I'll never afford to come here and the students are Tories.,tories,http://en.wikipedia.org/wiki/Tory_(British_political_party)
262575304722243585_tories,Every time I come here I just feel alienated. My supervisor is the best but I'll never afford to come here and the students are Tories.,tories,http://en.wikipedia.org/wiki/Conservative_Party_(UK)
262575304722243585_tories,Every time I come here I just feel alienated. My supervisor is the best but I'll never afford to come here and the students are Tories.,tories,http://en.wikipedia.org/wiki/Tory
262575304722243585_tories,Every time I come here I just feel alienated. My supervisor is the best but I'll never afford to come here and the students are Tories.,tories,http://en.wikipedia.org/wiki/Loyalist_(American_Revolution)
262664705796091904_debt,@Eithin my mental health collapsed and I got into lots of debt.,debt,http://en.wikipedia.org/wiki/Developing_countries'_debt
262664705796091904_debt,@Eithin my mental health collapsed and I got into lots of debt.,debt,http://en.wikipedia.org/wiki/Debt
262664705796091904_debt,@Eithin my mental health collapsed and I got into lots of debt.,debt,http://en.wikipedia.org/wiki/Government_debt
262574814173220864_loud,Loud overseas students in @UCLLibraries talking about the importance of banking and property rights. #collegeoftherich,loud,http://en.wikipedia.org/wiki/Loud_Records
262574814173220864_loud,Loud overseas students in @UCLLibraries talking about the importance of banking and property rights. #collegeoftherich,loud,http://en.wikipedia.org/wiki/Loud_(Rihanna_album)
262574814173220864_loud,Loud overseas students in @UCLLibraries talking about the importance of banking and property rights. #collegeoftherich,loud,http://en.wikipedia.org/wiki/MuchMusic
262531521938857984_spirulina,"Deep fried some gutweed ""Irish spirulina"" from fareshares to take to @KSDLondon   this evening.",spirulina,http://en.wikipedia.org/wiki/Spirulina_(dietary_supplement)
262531521938857984_spirulina,"Deep fried some gutweed ""Irish spirulina"" from fareshares to take to @KSDLondon   this evening.",spirulina,http://en.wikipedia.org/wiki/Spirulina
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,http://en.wikipedia.org/wiki/Story_Musgrave
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,"http://en.wikipedia.org/wiki/Story_County,_Iowa"
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,http://en.wikipedia.org/wiki/Joseph_Story
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,http://en.wikipedia.org/wiki/Bizzy_Bone
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,http://en.wikipedia.org/wiki/Storytelling
262144171538804737_story,http://t.co/wFpuXTkm the gay Iranian hanged teenagers story is back.,story,http://en.wikipedia.org/wiki/Story_arc
261444392005550080_bullshit,@mstevens this was dental and the story was clearly anti-NHS bullshit,bullshit,http://en.wikipedia.org/wiki/Bullshit
261444392005550080_bullshit,@mstevens this was dental and the story was clearly anti-NHS bullshit,bullshit,http://en.wikipedia.org/wiki/Penn_&_Teller:_Bullshit!
261444392005550080_bullshit,@mstevens this was dental and the story was clearly anti-NHS bullshit,bullshit,http://en.wikipedia.org/wiki/Cheat_(game)
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Earl_of_March
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Long_March
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/March
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Bataan_Death_March
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Master_of_Architecture
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Sherman's_March_to_the_Sea
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Marche
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/March_on_Rome
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/March_Engineering
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Marching
259623966442921984_march,Sad to be missing the #oct20 march.,march,"http://en.wikipedia.org/wiki/March,_Cambridgeshire"
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/March_(territory)
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/March_(music)
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Green_March
259623966442921984_march,Sad to be missing the #oct20 march.,march,http://en.wikipedia.org/wiki/Marching_band
260666636741246977_target audience,@marnanel I don't think we were the target audience!,target audience,http://en.wikipedia.org/wiki/Target_market
260666636741246977_target audience,@marnanel I don't think we were the target audience!,target audience,http://en.wikipedia.org/wiki/Target_audience
261361021913026560_soyuz,@Zarya_Info you have July rather than Oct in your Soyuz blog post dates,soyuz,http://en.wikipedia.org/wiki/Soyuz_(comics)
261361021913026560_soyuz,@Zarya_Info you have July rather than Oct in your Soyuz blog post dates,soyuz,http://en.wikipedia.org/wiki/Soyuz_programme
261361021913026560_soyuz,@Zarya_Info you have July rather than Oct in your Soyuz blog post dates,soyuz,http://en.wikipedia.org/wiki/Soyuz_(rocket)
261361021913026560_soyuz,@Zarya_Info you have July rather than Oct in your Soyuz blog post dates,soyuz,http://en.wikipedia.org/wiki/Soyuz_(spacecraft)
261361021913026560_soyuz,@Zarya_Info you have July rather than Oct in your Soyuz blog post dates,soyuz,http://en.wikipedia.org/wiki/Soyuz_(rocket_family)
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/Wikipedia
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/WikiWikiWeb
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/Wiki
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/Zack_&_Wiki:_Quest_for_Barbaros'_Treasure
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/Wiki_software
261811954014908416_wiki,@acediscovery we may have a Creative Commons one on the wiki,wiki,http://en.wikipedia.org/wiki/Ruben_Wiki
261390052159021057_god,@Eithin the god awful awesomestow?,god,http://en.wikipedia.org/wiki/God
261390052159021057_god,@Eithin the god awful awesomestow?,god,http://en.wikipedia.org/wiki/God_(male_deity)
261390052159021057_god,@Eithin the god awful awesomestow?,god,http://en.wikipedia.org/wiki/Deity
261390052159021057_god,@Eithin the god awful awesomestow?,god,http://en.wikipedia.org/wiki/God_(word)
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Richmond_Football_Club
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Staten_Island
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_New_South_Wales"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_British_Columbia"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_Indiana"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_Victoria"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_California"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_London"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Richmond
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Richmond_station_(London)
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_Virginia"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Richmond_F.C.
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,http://en.wikipedia.org/wiki/Richmond_International_Raceway
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_Kentucky"
260306005466939392_richmond,RT (locked) http://t.co/ujlHlnoI food bank opening in Richmond.,richmond,"http://en.wikipedia.org/wiki/Richmond,_North_Yorkshire"
262131795682799616_police,Police raiding activist claiming child porn. https://t.co/xBILvSAK https://t.co/yahxPkYL,police,http://en.wikipedia.org/wiki/Law_enforcement_in_the_United_Kingdom
262131795682799616_police,Police raiding activist claiming child porn. https://t.co/xBILvSAK https://t.co/yahxPkYL,police,http://en.wikipedia.org/wiki/Police_state
262131795682799616_police,Police raiding activist claiming child porn. https://t.co/xBILvSAK https://t.co/yahxPkYL,police,http://en.wikipedia.org/wiki/Police
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Stockholm_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Washington_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Moscow_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Austin_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_Radio
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Tyne_and_Wear_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(wrestler)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(Belfast)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_Cash_and_Carry
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(British_newspaper)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_Chicago
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/West_Yorkshire_Passenger_Transport_Executive
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Los_Angeles_County_Metropolitan_Transportation_Authority
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Montreal_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_Inc.
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_AG
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(Oregon_regional_government)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Rapid_transit
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Tehran_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(1997_film)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Mexico_City_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_International
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/King_County_Metro
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro_(magazine)
261443040793731072_metro,Colleagues talking about Metro article saying someone has an 8 yr wait for a hospital appt. I say nonsense. They say the Metro will be true.,metro,http://en.wikipedia.org/wiki/Metro
260639181674512384_yes,@marnanel yes,yes,http://en.wikipedia.org/wiki/Yes_(Israel)
260639181674512384_yes,@marnanel yes,yes,http://en.wikipedia.org/wiki/Yes_(band)
260639181674512384_yes,@marnanel yes,yes,http://en.wikipedia.org/wiki/Yes_(Pet_Shop_Boys_album)
260010761420668928_tomorrow,@solobasssteve I know. I _need_ to go back to work tomorrow as no sick pay,tomorrow,http://en.wikipedia.org/wiki/Sandie_Shaw
260010761420668928_tomorrow,@solobasssteve I know. I _need_ to go back to work tomorrow as no sick pay,tomorrow,http://en.wikipedia.org/wiki/Tomorrow_(band)
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Anugerah_Industri_Muzik
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/American_Indian_Movement
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Asian_Institute_of_Management
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/The_Lesser_Key_of_Solomon
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/AIM_alliance
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Aim_(musician)
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Alternative_Investment_Market
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Ai_Maeda_(voice_actress)
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/AOL_Instant_Messenger
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/AIM
245682879324123136_aim,aim broken,aim,http://en.wikipedia.org/wiki/Advanced_Idea_Mechanics
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Cause_of_action
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Hong_Kong_action_cinema
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_game
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_(fiction)
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Firearm_action
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_(TV_series)
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Group_action
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_(physics)
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Karma
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_theory_(philosophy)
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Combat
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_painting
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Action_film
243768355272671233_action,"Strange how the build houses in Vancouver nowadays. One day there's action, the next day it's quiet.",action,http://en.wikipedia.org/wiki/Lawsuit
243722591355932673_mail,That google mail reload button returned now.,mail,http://en.wikipedia.org/wiki/Mail_fraud
243722591355932673_mail,That google mail reload button returned now.,mail,http://en.wikipedia.org/wiki/Message_transfer_agent
243722591355932673_mail,That google mail reload button returned now.,mail,http://en.wikipedia.org/wiki/Mail
243722591355932673_mail,That google mail reload button returned now.,mail,http://en.wikipedia.org/wiki/United_States_Postal_Service
243722591355932673_mail,That google mail reload button returned now.,mail,http://en.wikipedia.org/wiki/Mail_(armour)
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/River_Test
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Test_method
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Andrew_Martin
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Test_match_(rugby_league)
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Jon_Tester
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Statistical_hypothesis_testing
243454457831124992_test,Looks like I'm part of an A/B test. My google mail doesn't show the refresh button,test,http://en.wikipedia.org/wiki/Test_cricket
251792681263562752_yesterday,Saw first bad TED Talk yesterday.,yesterday,http://en.wikipedia.org/wiki/Yesterday_(song)
251792681263562752_yesterday,Saw first bad TED Talk yesterday.,yesterday,http://en.wikipedia.org/wiki/Yesterdays_(1933_song)
251792681263562752_yesterday,Saw first bad TED Talk yesterday.,yesterday,http://en.wikipedia.org/wiki/Spirit_(Leona_Lewis_album)
249223909331849216_application,"How would you like ""a plugin-based architecture that allows to make use of any application controllable through standard input"" ?",application,http://en.wikipedia.org/wiki/Patent_application
249223909331849216_application,"How would you like ""a plugin-based architecture that allows to make use of any application controllable through standard input"" ?",application,http://en.wikipedia.org/wiki/Application_software
251475760907436035_specs,"Zeus preloads your Rails app [....] console, server, generate, and specs/tests take less than one second. https://t.co/xImrJSvr",specs,http://en.wikipedia.org/wiki/Spectrophotometry
251475760907436035_specs,"Zeus preloads your Rails app [....] console, server, generate, and specs/tests take less than one second. https://t.co/xImrJSvr",specs,http://en.wikipedia.org/wiki/Spectrum_of_a_ring
251475760907436035_specs,"Zeus preloads your Rails app [....] console, server, generate, and specs/tests take less than one second. https://t.co/xImrJSvr",specs,http://en.wikipedia.org/wiki/Spec_script
251475760907436035_specs,"Zeus preloads your Rails app [....] console, server, generate, and specs/tests take less than one second. https://t.co/xImrJSvr",specs,http://en.wikipedia.org/wiki/Speculation
251475760907436035_specs,"Zeus preloads your Rails app [....] console, server, generate, and specs/tests take less than one second. https://t.co/xImrJSvr",specs,http://en.wikipedia.org/wiki/Columbia_Daily_Spectator
246492644082057216_error,Got a 409 Conflict error,error,http://en.wikipedia.org/wiki/Error_(baseball)
246492644082057216_error,Got a 409 Conflict error,error,http://en.wikipedia.org/wiki/Error
246492644082057216_error,Got a 409 Conflict error,error,http://en.wikipedia.org/wiki/Glossary_of_baseball_(E)
246492644082057216_error,Got a 409 Conflict error,error,http://en.wikipedia.org/wiki/Errors_and_residuals_in_statistics
245578685481103360_crypto,"Friday, September 21th, Crypto Party in Vancouver. http://t.co/bZEwWTQe I don't know if I can go.",crypto,http://en.wikipedia.org/wiki/Cryptography
245578685481103360_crypto,"Friday, September 21th, Crypto Party in Vancouver. http://t.co/bZEwWTQe I don't know if I can go.",crypto,http://en.wikipedia.org/wiki/International_Cryptology_Conference
252866716625944576_years,Dan Bernstein last updated his How-to-build-a-standard-workstation series 3 years ago. http://t.co/pPwqNqyM,years,http://en.wikipedia.org/wiki/Millennium
252866716625944576_years,Dan Bernstein last updated his How-to-build-a-standard-workstation series 3 years ago. http://t.co/pPwqNqyM,years,http://en.wikipedia.org/wiki/Year
252866716625944576_years,Dan Bernstein last updated his How-to-build-a-standard-workstation series 3 years ago. http://t.co/pPwqNqyM,years,http://en.wikipedia.org/wiki/10_Years
251739855594344448_error,Internal server error http://t.co/CJYDCkzD,error,http://en.wikipedia.org/wiki/Errors_and_residuals_in_statistics
251739855594344448_error,Internal server error http://t.co/CJYDCkzD,error,http://en.wikipedia.org/wiki/Glossary_of_baseball_(E)
251739855594344448_error,Internal server error http://t.co/CJYDCkzD,error,http://en.wikipedia.org/wiki/Error_(baseball)
251739855594344448_error,Internal server error http://t.co/CJYDCkzD,error,http://en.wikipedia.org/wiki/Error
249288569670209537_difference,"Economics: close the difference between what is and what could be + what is wanted. The ""What is"" looks like the easiest to figure out.",difference,http://en.wikipedia.org/wiki/Cadency
249288569670209537_difference,"Economics: close the difference between what is and what could be + what is wanted. The ""What is"" looks like the easiest to figure out.",difference,http://en.wikipedia.org/wiki/Subtraction
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,"http://en.wikipedia.org/wiki/Harper,_Kansas"
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/Harper_(publisher)
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,"http://en.wikipedia.org/wiki/Harper,_Texas"
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/HarperCollins
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,"http://en.wikipedia.org/wiki/Harper,_Liberia"
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,"http://en.wikipedia.org/wiki/Harper_County,_Kansas"
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/Bishop_Harper
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,"http://en.wikipedia.org/wiki/Harper_County,_Oklahoma"
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/Harpers_(Forgotten_Realms)
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/Harper_(film)
249267015787892738_harper,Supreme Court of Canada is needed to clean up after Harper.  http://t.co/HoUhGte5,harper,http://en.wikipedia.org/wiki/Stephen_Harper
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Browsing_(herbivory)
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/User_interface
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Herbivore
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Mobile_browser
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Netscape_(web_browser)
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Browser
244878894883295232_browser,Have to be surprised the book title is not selectable in browser: http://t.co/uEC0cb7b,browser,http://en.wikipedia.org/wiki/Web_browser
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream_(American_group)
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream_(song)
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream_(comics)
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream_(mixed_martial_arts)
253298844140437504_dream,Dream of alchemists come true. http://t.co/sE8Fptby,dream,http://en.wikipedia.org/wiki/Dream_(Japanese_band)
248532785655054337_format,"Time ISO 8601 -- from ruby source code about  ""The format is restricted version of the format defined by ISO #8601"" in lib/time.rb",format,http://en.wikipedia.org/wiki/135_film
248532785655054337_format,"Time ISO 8601 -- from ruby source code about  ""The format is restricted version of the format defined by ISO #8601"" in lib/time.rb",format,http://en.wikipedia.org/wiki/The_Format
245775869140930561_account,@collypops A test account is an investment in the future,account,http://en.wikipedia.org/wiki/Account_(accountancy)
245775869140930561_account,@collypops A test account is an investment in the future,account,http://en.wikipedia.org/wiki/User_(computing)
248530474417410048_country,"""In our country (I live in Belarus) there are some problems with the culture of using licensed software."" http://t.co/wpHZ0HVf",country,http://en.wikipedia.org/wiki/Nation_state
248530474417410048_country,"""In our country (I live in Belarus) there are some problems with the culture of using licensed software."" http://t.co/wpHZ0HVf",country,http://en.wikipedia.org/wiki/Country
248530474417410048_country,"""In our country (I live in Belarus) there are some problems with the culture of using licensed software."" http://t.co/wpHZ0HVf",country,http://en.wikipedia.org/wiki/Country_music
247141434258518016_lexan,Make music with Lexan  http://t.co/gZDT2wvQ,lexan,http://en.wikipedia.org/wiki/Bullet-proof_glass
247141434258518016_lexan,Make music with Lexan  http://t.co/gZDT2wvQ,lexan,http://en.wikipedia.org/wiki/Lexan
249744712959934464_australian,Australian smart meter data shared far and wide http://t.co/wmRRZnLH,australian,http://en.wikipedia.org/wiki/Australia_national_cricket_team
